uri;  ;Nom Etablissement;Description;Type d'Etablissement;Liste des ressources;Autre label;Modèle conceptuel;Site internet;Licence;Fournisseur d'identités;Créateur;Source fournisseur d'identités;Publication;Alignement dataBnf;Date de création;Adresse;Date de modification;Rue ;Ville;Pays;Code Postal
"uid:/ABESC0FZ63UW4";"Ayants droit à l'usage d' ISTEX";"École Nationale Supérieure d'Architecture de Versailles";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.versailles.archi.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"5, avenue de Sceaux";"VERSAILLES";"France";"78000"
"uid:/ABESC1O8LK1L0";"Ayants droit à l'usage d' ISTEX";"INSERM";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"EPIC/EPST";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.inserm.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.inserm.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=d643f675786307f472ab";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11864526z";"30-08-2017";"";"31-07-2018";"INSERM DISC - 84, rue du Général Leclerc - Bâtiment Claude Bernard";"LE KREMLIN BICETRE";"France";"94276"
"uid:/ABESC4GIDOGVF";"Ayants droit à l'usage d' ISTEX";"IFSI/OFAS de Carcassonne";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles de formation spécialisée";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ch-carcassonne.fr/ifsi.html";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"1060, chemin de la madeleine, CS 40001";"CARCASSONNE";"France";"11010"
"uid:/ABESC4H2J2721";"Ayants droit à l'usage d' ISTEX";"École Centrale de Lille";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ec-lille.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.ec-lille.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=3c4f0fa42f8b3edfa0f4";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11989441c";"30-08-2017";"";"31-07-2018";"Cité scientifique, CS 20048";"VILLENEUVE D'ASCQ - CEDEX 1";"France";"59651"
"uid:/ABESC5JEUHA57";"Ayants droit à l'usage d' ISTEX";"ENSAE Ecole nationale de la statistique et de l'Administration économique";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ensae.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11863472m";"30-08-2017";"";"31-07-2018";"3, Avenue Pierre Larousse";"MALAKOFF - CEDEX";"France";"92245"
"uid:/ABESC7LA1VHAK";"Ayants droit à l'usage d' ISTEX";"INSTITUT GUSTAVE ROUSSY";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Hôpitaux universitaires";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.igr.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118644616";"30-08-2017";"";"31-07-2018";"114, rue Edouard Vaillant";"VILLEJUIF - CEDEX 1";"France";"94805"
"uid:/ABESC8I1KZEU9";"Ayants droit à l'usage d' ISTEX";"CRA - Centre Ressources Autisme";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Structure médico-sociale publique";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.crdral.com";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"6, rue du Buisson";"ISLE";"France";"87170"
"uid:/ABESC9KHEP3KQ";"Ayants droit à l'usage d' ISTEX";"INED - Institut national d'études démographiques";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"EPIC/EPST";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ined.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://federation.ined.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=13d2b4daf090f4ba0465";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118685398";"30-08-2017";"";"31-07-2018";"133, Boulevard Davout";"PARIS - CEDEX 20";"France";"75980"
"uid:/ABESC9Z4C3EBQ";"Ayants droit à l'usage d' ISTEX";"CHU Toulouse - Pole Régional de Formation au Métier de la Santé ";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Hôpitaux universitaires";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.chu-toulouse.fr/-pole-regional-d-enseignement-et-de-formation-aux-1802-";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"74 voie tu TOEC";"TOULOUSE - CEDEX 9";"France";"31000"
"uid:/ABESCAZ9HC750";"Ayants droit à l'usage d' ISTEX";"IBMP";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ibmp.cnrs.fr/ ";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"12, rue du Général Zimmer";"STRASBOURG";"France";"67084"
"uid:/ABESCD95CVHZQ";"Ayants droit à l'usage d' ISTEX";"École Catholique d'Arts et Métiers";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ecam.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12185097p";"30-08-2017";"";"31-07-2018";"40, montée Saint Barthélémy";"LYON - CEDEX 5";"France";"69321"
"uid:/ABESCDR9I52CC";"Ayants droit à l'usage d' ISTEX";"Institut d'études politiques (IEP)";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.sciences-po.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://federation-identite.univ-paris13.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=c16d46a128f1ef6a8e32";"Lodex team";"http://data.bnf.fr/ark:/12148/cb119857746";"30-08-2017";"";"31-07-2018";"1030, avenue centrale, BP 48";"GRENOBLE - CEDEX 9";"France";"38040"
"uid:/ABESCECD55NG4";"Ayants droit à l'usage d' ISTEX";"Université de Versailles Saint-Quentin-en-Yvelines";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.uvsq.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://shibboleth.csi.uvsq.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=f9afc9deea5a0c723b5c";"Lodex team";"http://data.bnf.fr/ark:/12148/cb122159100";"30-08-2017";"";"31-07-2018";"45, boulevard Vauban - DBIST";"GUYANCOURT";"France";"78280"
"uid:/ABESCEEK7GEWE";"Ayants droit à l'usage d' ISTEX";"ESC Ecole Supérieure de Commerce de Rennes";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles de management";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.esc-rennes.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12229110z";"30-08-2017";"";"31-07-2018";"2, rue Robert d'Arbrissel, CS 76522";"RENNES";"France";"35065"
"uid:/ABESCGRIG95TI";"Ayants droit à l'usage d' ISTEX";"ISAE-SUPAERO Institut Supérieur de l''Aéronautique et de l'Espace";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"ISAE Institut Supérieur de l'Aéronautique et de l'Espace";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://www.isae-supaero.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://eliot.isae.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=4fcf7795615151bb49ca";"Lodex team";"http://data.bnf.fr/ark:/12148/cb16186059x";"30-08-2017";"";"31-07-2018";"10, avenue Edouard Belin, BP 54032";"TOULOUSE - CEDEX 4";"France";"31055"
"uid:/ABESCJCKDIKG4";"Ayants droit à l'usage d' ISTEX";"Université du Sud Toulon Var";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-tln.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.univ-tln.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=92c91be485759947582c";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118822789";"30-08-2017";"";"31-07-2018";"Avenue de l'Université, BP 10 122";"LA GARDE - CEDEX 1";"France";"83957"
"uid:/ABESCLM4SNLP4";"Ayants droit à l'usage d' ISTEX";"Université Bordeaux Montaigne";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.u-bordeaux3.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.u-bordeaux-montaigne.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=bab4e394b3926b9dc2eb";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118657153";"30-08-2017";"";"31-07-2018";"Domaine Universitaire";"PESSAC";"France";"33607"
"uid:/ABESCLYCPWA1G";"Ayants droit à l'usage d' ISTEX";"Ecole Polytechnique";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://https://www.polytechnique.edu";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.polytechnique.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=525d9be7b66862b49ed8";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11863505r";"30-08-2017";"";"31-07-2018";"Route de Saclay";"PALAISEAU - CEDEX 1";"France";"91128"
"uid:/ABESCNK3LMCZ6";"Ayants droit à l'usage d' ISTEX";"Institut Textile et Chimique (ITECH)";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Ecoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"www.itech.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb16914231j";"30-08-2017";"";"31-07-2018";"87, Chemin des Mouilles";"ECULLY CEDEX";"France";"69134"
"uid:/ABESCOO3YT8Q1";"Ayants droit à l'usage d' ISTEX";"École du Louvre";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"EPA sous double tutelle MCC/MENESR";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ecoledulouvre.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11863461z";"30-08-2017";"";"31-07-2018";"Palais du Louvre, Porte Jaujard, Place du Carrousel";"PARIS - CEDEX 1";"France";"75038"
"uid:/ABESCRC1V095S";"Ayants droit à l'usage d' ISTEX";"Paris Sciences et Lettres Research University";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Fondations";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://www.univ-psl.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.univ-psl.fr/idp/saml2/metadata";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=6cfa04407b55c5b251d2";"Lodex team";"http://data.bnf.fr/ark:/12148/cb17023779g";"30-08-2017";"";"31-07-2018";"62bis, rue Gay-Lussac";"PARIS";"France";"75005"
